account_id,customer_id,account_type,balance,open_date,status
A2076,C2076,Savings,195031,2023-02-17,Active
A2077,C2077,Current,177438,2020-11-01,Inactive
A2078,C2078,Savings,215685,2022-10-20,Active
A2079,C2079,Current,187770,2019-03-28,Active
A2080,C2080,Savings,220867,2022-08-18,Active
A2081,C2081,Current,177839,2022-04-01,Inactive
A2082,C2082,Savings,283440,2020-04-07,Inactive
A2083,C2083,Savings,131054,2018-05-18,Active
A2084,C2084,Current,440965,2019-03-19,Inactive
A2085,C2085,Savings,81340,2021-10-05,Inactive
A2086,C2086,Current,225562,2023-05-20,Active
A2087,C2087,Current,131773,2020-08-03,Inactive
A2088,C2088,Current,202191,2022-11-07,Active
A2089,C2089,Savings,78190,2022-08-31,Active
A2090,C2090,Savings,253562,2018-01-15,Active
A2091,C2091,Current,482010,2020-09-21,Inactive
A2092,C2092,Current,299202,2019-10-24,Active
A2093,C2093,Savings,291983,2020-01-18,Inactive
A2094,C2094,Savings,418780,2021-10-02,Active
A2095,C2095,Savings,374133,2023-06-20,Active
A2096,C2096,Savings,32376,2018-09-12,Inactive
A2097,C2097,Current,299655,2021-08-26,Active
A2098,C2098,Savings,290892,2019-06-15,Active
A2099,C2099,Current,328591,2019-01-07,Active
A2100,C2100,Current,303524,2019-05-11,Active
A2101,C2101,Current,24080,2022-10-18,Active
A2102,C2102,Savings,115785,2021-01-04,Inactive
A2103,C2103,Current,136412,2019-05-29,Inactive
A2104,C2104,Current,180913,2023-01-24,Active
A2105,C2105,Savings,336665,2019-06-16,Active
A2106,C2106,Current,360107,2023-01-27,Active
A2107,C2107,Savings,244046,2018-03-25,Inactive
A2108,C2108,Current,330690,2019-10-19,Inactive
A2109,C2109,Savings,232482,2020-12-02,Active
A2110,C2110,Current,269708,2018-12-10,Inactive
A2111,C2111,Savings,253106,2022-03-21,Inactive
A2112,C2112,Savings,170172,2021-04-25,Active
A2113,C2113,Current,28407,2021-04-20,Inactive
A2114,C2114,Savings,9786,2019-07-26,Active
A2115,C2115,Savings,172452,2021-07-12,Inactive
A2116,C2116,Current,150410,2019-05-02,Active
A2117,C2117,Current,196006,2020-04-02,Inactive
A2118,C2118,Savings,75275,2018-02-22,Inactive
A2119,C2119,Savings,495981,2021-04-26,Active
A2120,C2120,Savings,261936,2022-10-08,Active
A2121,C2121,Current,247183,2023-05-01,Active
A2122,C2122,Savings,418251,2020-05-24,Inactive
A2123,C2123,Savings,268268,2021-12-26,Inactive
A2124,C2124,Current,261987,2022-03-11,Active
A2125,C2125,Current,15868,2022-11-26,Inactive
A2126,C2126,Savings,30330,2021-01-02,Active
A2127,C2127,Current,126165,2023-01-13,Active
A2128,C2128,Current,467606,2022-04-06,Inactive
A2129,C2129,Savings,225664,2019-11-16,Inactive
A2130,C2130,Current,244072,2018-09-30,Active
A2131,C2131,Savings,480378,2023-03-01,Inactive
A2132,C2132,Savings,221606,2021-08-08,Active
A2133,C2133,Savings,297596,2022-09-20,Active
A2134,C2134,Savings,177063,2018-06-01,Active
A2135,C2135,Current,469250,2022-03-12,Inactive
A2136,C2136,Current,419377,2018-05-17,Active
A2137,C2137,Savings,136275,2022-12-23,Inactive
A2138,C2138,Savings,401165,2021-09-03,Inactive
A2139,C2139,Current,471654,2021-09-26,Inactive
A2140,C2140,Current,343023,2021-06-01,Active
A2141,C2141,Current,128193,2019-09-05,Active
A2142,C2142,Current,171779,2018-12-17,Inactive
A2143,C2143,Current,439842,2019-10-09,Active
A2144,C2144,Current,482283,2022-10-03,Inactive
A2145,C2145,Savings,112766,2022-08-16,Inactive
A2146,C2146,Current,494327,2019-03-31,Active
A2147,C2147,Current,64226,2019-06-12,Active
A2148,C2148,Current,324350,2019-11-24,Active
A2149,C2149,Current,94130,2021-05-07,Inactive
A2150,C2150,Savings,391135,2020-09-05,Active
A2151,C2151,Current,378226,2023-02-07,Active
A2152,C2152,Savings,291530,2019-05-21,Inactive
A2153,C2153,Current,26625,2019-11-10,Inactive
A2154,C2154,Current,483284,2023-05-27,Inactive
A2155,C2155,Current,158322,2020-04-06,Inactive
A2156,C2156,Savings,317121,2018-10-16,Inactive
A2157,C2157,Savings,392747,2018-10-12,Active
A2158,C2158,Current,363392,2022-08-08,Active
A2159,C2159,Savings,42089,2018-04-13,Active
A2160,C2160,Savings,109396,2018-10-31,Active
A2161,C2161,Savings,244341,2019-03-05,Inactive
A2162,C2162,Current,480603,2019-06-08,Active
A2163,C2163,Savings,60070,2019-10-25,Inactive
A2164,C2164,Savings,388399,2020-03-06,Active
A2165,C2165,Savings,108017,2021-08-24,Inactive
A2166,C2166,Current,473659,2022-04-14,Inactive
A2167,C2167,Current,308150,2022-02-06,Inactive
A2168,C2168,Current,425810,2020-09-12,Inactive
A2169,C2169,Savings,424065,2021-03-05,Active
A2170,C2170,Savings,48380,2023-06-14,Inactive
A2171,C2171,Current,414912,2021-01-26,Inactive
A2172,C2172,Current,486680,2022-04-13,Inactive
A2173,C2173,Savings,29211,2019-03-05,Inactive
A2174,C2174,Current,333229,2018-08-11,Inactive
A2175,C2175,Savings,477422,2019-11-08,Active
A2176,C2176,Current,298325,2018-01-30,Inactive
A2177,C2177,Current,329642,2023-03-04,Active
A2178,C2178,Savings,224682,2020-06-06,Active
A2179,C2179,Savings,414097,2023-06-23,Active
A2180,C2180,Savings,75192,2023-03-21,Inactive
A2181,C2181,Savings,483935,2020-07-03,Inactive
A2182,C2182,Savings,305828,2023-04-05,Inactive
A2183,C2183,Current,166498,2020-09-15,Active
A2184,C2184,Savings,467618,2019-03-19,Inactive
A2185,C2185,Current,65972,2021-07-19,Inactive
A2186,C2186,Savings,85421,2020-11-01,Inactive
A2187,C2187,Current,44028,2020-09-02,Inactive
A2188,C2188,Current,174751,2021-01-13,Inactive
A2189,C2189,Current,216286,2021-01-13,Active
A2190,C2190,Savings,416561,2019-01-31,Active
A2191,C2191,Savings,219885,2023-06-24,Inactive
A2192,C2192,Savings,29510,2020-03-24,Inactive
A2193,C2193,Savings,6460,2021-08-02,Inactive
A2194,C2194,Current,71715,2023-02-18,Active
A2195,C2195,Savings,180390,2020-12-05,Active
A2196,C2196,Current,281126,2022-10-31,Inactive
A2197,C2197,Savings,217571,2022-10-09,Active
A2198,C2198,Savings,270382,2022-08-13,Inactive
A2199,C2199,Savings,213664,2021-05-20,Active
A2200,C2200,Current,82689,2020-10-06,Active
A2201,C2201,Current,323838,2021-03-05,Inactive
A2202,C2202,Current,44523,2022-05-06,Inactive
A2203,C2203,Savings,84873,2020-07-31,Inactive
A2204,C2204,Savings,113718,2018-04-03,Active
A2205,C2205,Savings,40838,2022-06-22,Active
A2206,C2206,Current,372966,2018-01-03,Inactive
A2207,C2207,Savings,161845,2022-05-03,Active
A2208,C2208,Current,338359,2021-03-23,Inactive
A2209,C2209,Current,310349,2019-04-10,Active
A2210,C2210,Current,294582,2020-04-22,Active
A2211,C2211,Current,105276,2019-04-11,Active
A2212,C2212,Current,246387,2021-09-13,Inactive
A2213,C2213,Savings,465410,2021-04-02,Active
A2214,C2214,Savings,61868,2023-04-20,Inactive
A2215,C2215,Savings,69687,2018-10-18,Active
A2216,C2216,Savings,285913,2023-04-06,Active
A2217,C2217,Savings,418763,2020-06-29,Active
A2218,C2218,Savings,488595,2019-06-02,Active
A2219,C2219,Savings,238032,2020-01-26,Inactive
A2220,C2220,Savings,137659,2019-06-11,Active
A2221,C2221,Savings,239623,2022-06-04,Active
A2222,C2222,Current,339758,2020-09-09,Active
A2223,C2223,Savings,463196,2018-06-20,Inactive
A2224,C2224,Savings,342859,2022-07-15,Active
A2225,C2225,Current,376355,2021-08-09,Inactive
A2226,C2226,Current,382701,2018-06-14,Active
A2227,C2227,Savings,326425,2021-04-01,Inactive
A2228,C2228,Savings,229124,2018-03-15,Active
A2229,C2229,Current,189298,2021-06-26,Active
A2230,C2230,Current,408455,2020-11-30,Active
A2231,C2231,Savings,304206,2023-06-01,Active
A2232,C2232,Current,161622,2023-01-29,Inactive
A2233,C2233,Current,391353,2018-06-28,Inactive
A2234,C2234,Savings,81281,2020-08-23,Inactive
A2235,C2235,Current,395389,2019-01-25,Inactive
A2236,C2236,Current,224153,2021-11-21,Inactive
A2237,C2237,Savings,143664,2020-06-07,Inactive
A2238,C2238,Current,123725,2018-10-30,Active
A2239,C2239,Savings,217350,2022-08-25,Active
A2240,C2240,Savings,241323,2020-05-18,Active
A2241,C2241,Savings,10175,2021-08-18,Inactive
A2242,C2242,Current,133221,2018-11-15,Active
A2243,C2243,Savings,11641,2021-04-06,Inactive
A2244,C2244,Savings,112683,2019-01-28,Inactive
A2245,C2245,Current,142837,2019-09-05,Inactive
A2246,C2246,Savings,387417,2023-04-20,Active
A2247,C2247,Current,155363,2020-10-02,Active
A2248,C2248,Current,108889,2023-01-25,Inactive
A2249,C2249,Current,411999,2020-11-30,Inactive
A2250,C2250,Current,447602,2022-07-25,Active
A2251,C2251,Savings,302125,2020-08-08,Inactive
A2252,C2252,Current,381191,2022-11-14,Inactive
A2253,C2253,Savings,212867,2022-10-04,Inactive
A2254,C2254,Savings,350730,2018-01-22,Active
A2255,C2255,Current,378936,2021-05-11,Inactive
A2256,C2256,Savings,266252,2022-06-12,Active
A2257,C2257,Current,209259,2019-05-30,Active
A2258,C2258,Savings,108980,2020-10-01,Inactive
A2259,C2259,Savings,410048,2019-01-02,Inactive
A2260,C2260,Current,242308,2021-05-25,Active
A2261,C2261,Current,403027,2020-01-10,Active
A2262,C2262,Savings,363258,2021-07-26,Inactive
A2263,C2263,Current,180216,2022-08-22,Active
A2264,C2264,Current,248770,2018-05-11,Inactive
A2265,C2265,Savings,18416,2023-04-17,Inactive
A2266,C2266,Current,263575,2022-07-20,Inactive
A2267,C2267,Current,388757,2021-08-31,Active
A2268,C2268,Current,376652,2021-03-11,Active
A2269,C2269,Current,84843,2021-10-13,Inactive
A2270,C2270,Savings,326192,2022-04-08,Active
A2271,C2271,Savings,331879,2021-11-09,Inactive
A2272,C2272,Current,59310,2022-12-29,Active
A2273,C2273,Savings,463638,2018-06-08,Active
A2274,C2274,Savings,451824,2020-11-14,Inactive
A2275,C2275,Savings,227198,2020-08-27,Inactive
A2276,C2276,Current,418066,2019-10-22,Active
A2277,C2277,Current,22391,2022-08-28,Inactive
A2278,C2278,Current,473572,2018-09-24,Inactive
A2279,C2279,Savings,381792,2019-02-16,Inactive
A2280,C2280,Savings,465084,2019-09-07,Active
A2281,C2281,Current,218399,2022-01-25,Inactive
A2282,C2282,Current,405008,2019-10-21,Active
A2283,C2283,Current,386052,2021-11-28,Active
A2284,C2284,Current,337653,2019-08-21,Active
A2285,C2285,Savings,92389,2023-02-15,Inactive
A2286,C2286,Savings,192730,2019-12-06,Inactive
A2287,C2287,Current,274538,2018-10-02,Active
A2288,C2288,Current,347015,2018-01-23,Active
A2289,C2289,Savings,268611,2021-12-18,Inactive
A2290,C2290,Savings,451268,2018-04-12,Active
A2291,C2291,Savings,423567,2018-02-23,Inactive
A2292,C2292,Savings,176046,2023-02-27,Inactive
A2293,C2293,Current,450770,2023-04-20,Inactive
A2294,C2294,Savings,264870,2018-10-16,Inactive
A2295,C2295,Savings,210459,2018-02-13,Inactive
A2296,C2296,Current,98822,2020-06-29,Active
A2297,C2297,Current,264582,2020-03-02,Active
A2298,C2298,Savings,110984,2022-03-02,Inactive
A2299,C2299,Savings,461224,2019-11-20,Inactive
A2300,C2300,Current,231335,2023-04-28,Inactive
A2301,C2301,Current,199889,2022-01-26,Inactive
A2302,C2302,Current,418427,2021-10-31,Active
A2303,C2303,Current,330179,2020-09-14,Active
A2304,C2304,Current,197357,2022-03-29,Inactive
A2305,C2305,Current,79963,2018-08-16,Inactive
A2306,C2306,Current,322954,2020-09-09,Inactive
A2307,C2307,Savings,442809,2018-05-31,Active
A2308,C2308,Savings,213771,2023-04-09,Inactive
A2309,C2309,Current,134724,2022-05-25,Inactive
A2310,C2310,Current,76203,2021-10-31,Inactive
A2311,C2311,Current,428274,2020-09-07,Inactive
A2312,C2312,Current,52488,2021-12-05,Inactive
A2313,C2313,Current,477037,2022-08-02,Inactive
A2314,C2314,Current,187938,2020-03-01,Inactive
A2315,C2315,Savings,149774,2021-11-10,Inactive
A2316,C2316,Current,44651,2022-09-12,Active
A2317,C2317,Current,389474,2019-02-28,Inactive
A2318,C2318,Savings,310491,2021-08-09,Active
A2319,C2319,Savings,429110,2022-08-24,Active
A2320,C2320,Current,357949,2019-07-23,Active
A2321,C2321,Current,100960,2018-09-27,Inactive
A2322,C2322,Savings,458752,2019-09-30,Inactive
A2323,C2323,Savings,266601,2021-10-29,Inactive
A2324,C2324,Current,439167,2019-12-11,Active
A2325,C2325,Savings,78007,2021-07-17,Inactive
A2326,C2326,Current,316839,2019-05-04,Active
A2327,C2327,Current,372700,2018-11-16,Inactive
A2328,C2328,Current,201091,2018-08-09,Active
A2329,C2329,Savings,121940,2023-01-01,Inactive
A2330,C2330,Savings,455673,2022-04-18,Active
A2331,C2331,Savings,414402,2023-04-29,Active
A2332,C2332,Current,431258,2021-12-31,Inactive
A2333,C2333,Current,15408,2020-03-31,Active
A2334,C2334,Savings,335972,2020-10-06,Inactive
A2335,C2335,Savings,321281,2018-03-20,Active
A2336,C2336,Savings,120330,2020-08-20,Inactive
A2337,C2337,Current,467370,2018-12-15,Inactive
A2338,C2338,Savings,353910,2022-07-10,Inactive
A2339,C2339,Current,309481,2020-11-18,Inactive
A2340,C2340,Savings,476487,2019-11-12,Active
A2341,C2341,Savings,420083,2021-05-09,Active
A2342,C2342,Current,33839,2019-09-23,Active
A2343,C2343,Savings,76334,2021-09-09,Active
A2344,C2344,Current,141252,2022-12-21,Inactive
A2345,C2345,Current,414694,2019-11-22,Active
A2346,C2346,Savings,302110,2019-03-05,Inactive
A2347,C2347,Savings,337448,2023-03-10,Inactive
A2348,C2348,Current,254601,2021-04-02,Inactive
A2349,C2349,Savings,36999,2022-08-25,Inactive
A2350,C2350,Current,446997,2019-04-16,Active
A2351,C2351,Savings,310948,2018-04-22,Active
A2352,C2352,Savings,466147,2021-10-11,Active
A2353,C2353,Current,398761,2022-07-31,Inactive
A2354,C2354,Current,154103,2019-05-26,Active
A2355,C2355,Savings,437439,2021-04-03,Inactive
A2356,C2356,Current,457844,2019-03-22,Inactive
A2357,C2357,Savings,496974,2019-06-24,Active
A2358,C2358,Savings,266068,2020-05-15,Inactive
A2359,C2359,Current,469330,2020-11-21,Inactive
A2360,C2360,Current,384117,2021-03-31,Active
A2361,C2361,Savings,156220,2022-04-28,Inactive
A2362,C2362,Current,165236,2019-01-12,Active
A2363,C2363,Current,293385,2021-02-06,Active
A2364,C2364,Current,272482,2021-12-28,Inactive
A2365,C2365,Current,136663,2018-03-20,Active
A2366,C2366,Current,43038,2021-01-29,Inactive
A2367,C2367,Current,373609,2018-01-19,Inactive
A2368,C2368,Savings,246753,2021-10-06,Inactive
A2369,C2369,Current,201401,2021-08-05,Inactive
A2370,C2370,Current,439446,2021-04-05,Inactive
A2371,C2371,Current,132750,2020-03-13,Active
A2372,C2372,Savings,404259,2021-06-30,Inactive
A2373,C2373,Savings,92656,2022-11-14,Inactive
A2374,C2374,Current,194926,2022-12-28,Inactive
A2375,C2375,Savings,495491,2022-03-16,Active
A2376,C2376,Savings,80952,2018-06-02,Active
A2377,C2377,Savings,489937,2019-12-27,Active
A2378,C2378,Current,331660,2019-08-18,Active
A2379,C2379,Current,366557,2023-02-08,Inactive
A2380,C2380,Current,307891,2019-02-27,Active
A2381,C2381,Current,391223,2019-02-12,Inactive
A2382,C2382,Current,439185,2019-08-05,Active
A2383,C2383,Current,119681,2019-09-30,Inactive
A2384,C2384,Savings,249211,2020-11-30,Active
A2385,C2385,Savings,279908,2023-03-19,Inactive
A2386,C2386,Current,342071,2022-02-22,Inactive
A2387,C2387,Savings,322522,2021-09-30,Active
A2388,C2388,Current,393207,2022-01-30,Active
A2389,C2389,Current,281235,2022-08-03,Active
A2390,C2390,Current,218445,2019-03-12,Active
A2391,C2391,Current,159657,2019-11-25,Inactive
A2392,C2392,Savings,140856,2019-03-19,Active
A2393,C2393,Savings,401800,2023-06-03,Active
A2394,C2394,Current,158829,2022-09-28,Inactive
A2395,C2395,Savings,170391,2021-09-21,Inactive
A2396,C2396,Savings,387642,2019-03-30,Active
A2397,C2397,Savings,416385,2020-11-07,Inactive
A2398,C2398,Current,412058,2021-08-25,Inactive
A2399,C2399,Current,295343,2022-02-27,Active
A2400,C2400,Savings,178924,2020-07-14,Active
A2401,C2401,Current,459076,2020-04-24,Inactive
A2402,C2402,Current,273334,2019-08-06,Active
A2403,C2403,Current,424134,2021-08-07,Active
A2404,C2404,Savings,183750,2019-11-02,Active
A2405,C2405,Savings,74582,2022-08-25,Active
A2406,C2406,Current,264256,2022-06-15,Active
A2407,C2407,Current,460478,2023-05-30,Inactive
A2408,C2408,Current,403746,2019-07-03,Active
A2409,C2409,Savings,7315,2021-01-05,Inactive
A2410,C2410,Current,221507,2020-09-08,Active
A2411,C2411,Current,171031,2021-07-28,Active
A2412,C2412,Savings,463513,2018-01-26,Active
A2413,C2413,Savings,195536,2022-06-20,Active
A2414,C2414,Savings,429006,2020-05-29,Inactive
A2415,C2415,Savings,339587,2020-04-11,Inactive
A2416,C2416,Current,21587,2021-12-18,Inactive
A2417,C2417,Savings,427564,2022-02-04,Inactive
A2418,C2418,Current,56715,2021-01-13,Active
A2419,C2419,Current,155107,2021-05-18,Active
A2420,C2420,Savings,457189,2021-04-19,Active
A2421,C2421,Savings,264929,2019-09-12,Active
A2422,C2422,Savings,108634,2019-04-29,Active
A2423,C2423,Savings,12236,2018-03-05,Active
A2424,C2424,Savings,64651,2022-04-11,Active
A2425,C2425,Savings,244498,2023-03-31,Active
A2426,C2426,Current,38143,2019-02-13,Active
A2427,C2427,Current,428584,2018-06-02,Active
A2428,C2428,Current,310102,2019-11-04,Active
A2429,C2429,Savings,456074,2020-12-19,Inactive
A2430,C2430,Current,334101,2020-09-13,Active
A2431,C2431,Current,141393,2023-03-29,Inactive
A2432,C2432,Savings,229586,2019-12-22,Active
A2433,C2433,Current,384928,2022-07-19,Active
A2434,C2434,Current,230656,2018-05-06,Active
A2435,C2435,Current,493916,2018-08-14,Inactive
A2436,C2436,Savings,29265,2020-06-22,Inactive
A2437,C2437,Current,299800,2020-10-06,Active
A2438,C2438,Current,48406,2018-07-03,Active
A2439,C2439,Current,426862,2021-09-22,Active
A2440,C2440,Savings,190342,2021-06-09,Inactive
A2441,C2441,Current,139097,2020-01-02,Inactive
A2442,C2442,Savings,155258,2020-08-22,Active
A2443,C2443,Savings,102168,2020-08-03,Inactive
A2444,C2444,Savings,329093,2023-02-08,Active
A2445,C2445,Current,20295,2022-10-26,Inactive
A2446,C2446,Savings,454198,2022-09-01,Inactive
A2447,C2447,Savings,380688,2020-05-25,Inactive
A2448,C2448,Current,231398,2019-12-09,Inactive
A2449,C2449,Savings,300143,2022-05-04,Inactive
A2450,C2450,Savings,394429,2021-12-02,Active
A2451,C2451,Savings,267879,2019-02-21,Active
A2452,C2452,Savings,303268,2019-11-28,Inactive
A2453,C2453,Current,213903,2018-02-13,Active
A2454,C2454,Current,125999,2019-08-30,Inactive
A2455,C2455,Savings,169256,2018-06-19,Inactive
A2456,C2456,Current,319143,2020-04-21,Active
A2457,C2457,Savings,84971,2021-11-24,Inactive
A2458,C2458,Savings,18605,2020-12-27,Inactive
A2459,C2459,Current,481261,2023-05-31,Inactive
A2460,C2460,Current,127224,2023-01-23,Active
A2461,C2461,Savings,222676,2019-12-11,Inactive
A2462,C2462,Savings,393058,2018-06-16,Inactive
A2463,C2463,Current,141839,2021-03-30,Active
A2464,C2464,Current,160293,2018-10-09,Inactive
A2465,C2465,Savings,341964,2020-03-21,Inactive
A2466,C2466,Current,128278,2020-01-28,Active
A2467,C2467,Current,75371,2021-06-17,Inactive
A2468,C2468,Savings,152803,2021-04-16,Active
A2469,C2469,Savings,175909,2022-03-24,Active
A2470,C2470,Current,271143,2018-02-14,Inactive
A2471,C2471,Savings,365740,2019-05-23,Active
A2472,C2472,Current,297147,2022-02-12,Active
A2473,C2473,Current,42239,2019-09-17,Active
A2474,C2474,Current,343251,2018-04-19,Active
A2475,C2475,Savings,346691,2021-11-10,Active
A2476,C2476,Current,239370,2019-05-17,Inactive
A2477,C2477,Current,391923,2018-12-03,Inactive
A2478,C2478,Current,77127,2021-11-14,Active
A2479,C2479,Current,358723,2018-09-26,Inactive
A2480,C2480,Current,341558,2019-09-14,Inactive
A2481,C2481,Savings,38084,2021-04-13,Inactive
A2482,C2482,Savings,235601,2023-05-28,Active
A2483,C2483,Savings,408386,2018-09-19,Active
A2484,C2484,Savings,182235,2022-09-23,Active
A2485,C2485,Savings,484601,2020-05-05,Active
A2486,C2486,Savings,133566,2018-12-22,Active
A2487,C2487,Savings,40664,2022-05-11,Active
A2488,C2488,Current,331665,2021-05-18,Active
A2489,C2489,Savings,163009,2020-07-25,Active
A2490,C2490,Savings,464460,2021-10-22,Active
